Word,lemme,cgram,genre,freqlemlivres
compensé,compensé,ADJ,m,0.95
compensés,compensé,ADJ,m,0.95
compresseur,compresseur,ADJ,m,0.95
compresseurs,compresseur,ADJ,m,0.95
concluant,concluant,ADJ,m,0.95
concluants,concluant,ADJ,m,0.95
confondant,confondant,ADJ,m,0.95
confondants,confondant,ADJ,m,0.95
conjoint,conjoint,ADJ,m,0.95
conjoints,conjoint,ADJ,m,0.95
consolateur,consolateur,ADJ,m,0.95
consolateurs,consolateur,ADJ,m,0.95
contrefait,contrefait,ADJ,m,0.95
contrefaits,contrefait,ADJ,m,0.95
convers,convers,ADJ,m,0.95
corrompu,corrompu,ADJ,m,0.95
corrompus,corrompu,ADJ,m,0.95
crotté,crotté,ADJ,m,0.95
crottés,crotté,ADJ,m,0.95
cucul,cucul,ADJ,m,0.95
dentifrice,dentifrice,ADJ,m,0.95
disproportionné,disproportionné,ADJ,m,0.95
disproportionnés,disproportionné,ADJ,m,0.95
divorcé,divorcé,ADJ,m,0.95
divorcés,divorcé,ADJ,m,0.95
dominicain,dominicain,ADJ,m,0.95
dominicains,dominicain,ADJ,m,0.95
débridé,débridé,ADJ,m,0.95
débridés,débridé,ADJ,m,0.95
déchaussé,déchaussé,ADJ,m,0.95
déchaussés,déchaussé,ADJ,m,0.95
déformant,déformant,ADJ,m,0.95
déformants,déformant,ADJ,m,0.95
dégrossi,dégrossi,ADJ,m,0.95
dégrossis,dégrossi,ADJ,m,0.95
dépendant,dépendant,ADJ,m,0.95
dépendants,dépendant,ADJ,m,0.95
désincarné,désincarné,ADJ,m,0.95
désincarnés,désincarné,ADJ,m,0.95
emprisonné,emprisonné,ADJ,m,0.95
emprisonnés,emprisonné,ADJ,m,0.95
empêtré,empêtré,ADJ,m,0.95
empêtrés,empêtré,ADJ,m,0.95
enrichissant,enrichissant,ADJ,m,0.95
enrichissants,enrichissant,ADJ,m,0.95
entrecoupé,entrecoupé,ADJ,m,0.95
entrecoupés,entrecoupé,ADJ,m,0.95
explorateur,explorateur,ADJ,m,0.95
explorateurs,explorateur,ADJ,m,0.95
fielleux,fielleux,ADJ,m,0.95
flegmatique,flegmatique,ADJ,m,0.95
flegmatiques,flegmatique,ADJ,m,0.95
fluorescent,fluorescent,ADJ,m,0.95
fluorescents,fluorescent,ADJ,m,0.95
frisant,frisant,ADJ,m,0.95
frisants,frisant,ADJ,m,0.95
gaufré,gaufré,ADJ,m,0.95
gaufrés,gaufré,ADJ,m,0.95
grivois,grivois,ADJ,m,0.95
grossi,grossi,ADJ,m,0.95
grossis,grossi,ADJ,m,0.95
générateur,générateur,ADJ,m,0.95
générateurs,générateur,ADJ,m,0.95
increvables,increvable,ADJ,m,0.95
indissolubles,indissoluble,ADJ,m,0.95
injustifiables,injustifiable,ADJ,m,0.95
instructeur,instructeur,ADJ,m,0.95
instructeurs,instructeur,ADJ,m,0.95
largué,largué,ADJ,m,0.95
largués,largué,ADJ,m,0.95
lettré,lettré,ADJ,m,0.95
lettrés,lettré,ADJ,m,0.95
londonien,londonien,ADJ,m,0.95
londoniens,londonien,ADJ,m,0.95
lucratif,lucratif,ADJ,m,0.95
lucratifs,lucratif,ADJ,m,0.95
luminescent,luminescent,ADJ,m,0.95
luminescents,luminescent,ADJ,m,0.95
mollasses,mollasse,ADJ,m,0.95
métis,métis,ADJ,m,0.95
offusqué,offusqué,ADJ,m,0.95
offusqués,offusqué,ADJ,m,0.95
ombragé,ombragé,ADJ,m,0.95
ombragés,ombragé,ADJ,m,0.95
opprimé,opprimé,ADJ,m,0.95
opprimés,opprimé,ADJ,m,0.95
oxygéné,oxygéné,ADJ,m,0.95
oxygénés,oxygéné,ADJ,m,0.95
paillard,paillard,ADJ,m,0.95
paillards,paillard,ADJ,m,0.95
pictural,pictural,ADJ,m,0.95
plâtreux,plâtreux,ADJ,m,0.95
potentiel,potentiel,ADJ,m,0.95
potentiels,potentiel,ADJ,m,0.95
prieur,prieur,ADJ,m,0.95
primesautier,primesautier,ADJ,m,0.95
primesautiers,primesautier,ADJ,m,0.95
précurseur,précurseur,ADJ,m,0.95
précurseurs,précurseur,ADJ,m,0.95
prémédité,prémédité,ADJ,m,0.95
prémédités,prémédité,ADJ,m,0.95
pueblo,pueblo,ADJ,m,0.95
rendant,rendant,ADJ,m,0.95
renversant,renversant,ADJ,m,0.95
représenté,représenté,ADJ,m,0.95
représentés,représenté,ADJ,m,0.95
rongeur,rongeur,ADJ,m,0.95
rongeurs,rongeur,ADJ,m,0.95
salvateur,salvateur,ADJ,m,0.95
salvateurs,salvateur,ADJ,m,0.95
sanglotant,sanglotant,ADJ,m,0.95
sanglotants,sanglotant,ADJ,m,0.95
sauté,sauté,ADJ,m,0.95
sautés,sauté,ADJ,m,0.95
suceur,suceur,ADJ,m,0.95
suceurs,suceur,ADJ,m,0.95
syncopé,syncopé,ADJ,m,0.95
syncopés,syncopé,ADJ,m,0.95
talentueux,talentueux,ADJ,m,0.95
tendancieux,tendancieux,ADJ,m,0.95
transcendantal,transcendantal,ADJ,m,0.95
venteux,venteux,ADJ,m,0.95
vociférant,vociférant,ADJ,m,0.95
vociférants,vociférant,ADJ,m,0.95
vénérien,vénérien,ADJ,m,0.95
vénériens,vénérien,ADJ,m,0.95
écumant,écumant,ADJ,m,0.95
écumants,écumant,ADJ,m,0.95
épicé,épicé,ADJ,m,0.95
épicés,épicé,ADJ,m,0.95
équarri,équarri,ADJ,m,0.95
équarris,équarri,ADJ,m,0.95
éthéré,éthéré,ADJ,m,0.95
éthérés,éthéré,ADJ,m,0.95
évadé,évadé,ADJ,m,0.95
évadés,évadé,ADJ,m,0.95
antifascistes,antifasciste,ADJ,m,0.88
antédiluvien,antédiluvien,ADJ,m,0.88
antédiluviens,antédiluvien,ADJ,m,0.88
aqueux,aqueux,ADJ,m,0.88
assagi,assagi,ADJ,m,0.88
assagis,assagi,ADJ,m,0.88
athénien,athénien,ADJ,m,0.88
athéniens,athénien,ADJ,m,0.88
atones,atone,ADJ,m,0.88
avilissant,avilissant,ADJ,m,0.88
avilissants,avilissant,ADJ,m,0.88
baladeur,baladeur,ADJ,m,0.88
baladeurs,baladeur,ADJ,m,0.88
berrichon,berrichon,ADJ,m,0.88
blondasses,blondasse,ADJ,m,0.88
caoutchouteux,caoutchouteux,ADJ,m,0.88
condamnables,condamnable,ADJ,m,0.88
conducteur,conducteur,ADJ,m,0.88
conducteurs,conducteur,ADJ,m,0.88
crématoires,crématoire,ADJ,m,0.88
crétois,crétois,ADJ,m,0.88
culotté,culotté,ADJ,m,0.88
culottés,culotté,ADJ,m,0.88
diamantin,diamantin,ADJ,m,0.88
diamantins,diamantin,ADJ,m,0.88
disert,disert,ADJ,m,0.88
dorsal,dorsal,ADJ,m,0.88
dorsaux,dorsal,ADJ,m,0.88
déconfit,déconfit,ADJ,m,0.88
déconfits,déconfit,ADJ,m,0.88
dégourdi,dégourdi,ADJ,m,0.88
dégourdis,dégourdi,ADJ,m,0.88
dégueus,dégueu,ADJ,m,0.88
dénaturé,dénaturé,ADJ,m,0.88
dénaturés,dénaturé,ADJ,m,0.88
désenchanté,désenchanté,ADJ,m,0.88
effervescent,effervescent,ADJ,m,0.88
effervescents,effervescent,ADJ,m,0.88
emplumé,emplumé,ADJ,m,0.88
emplumés,emplumé,ADJ,m,0.88
encastré,encastré,ADJ,m,0.88
encastrés,encastré,ADJ,m,0.88
enfariné,enfariné,ADJ,m,0.88
enfarinés,enfariné,ADJ,m,0.88
englué,englué,ADJ,m,0.88
englués,englué,ADJ,m,0.88
enraciné,enraciné,ADJ,m,0.88
enracinés,enraciné,ADJ,m,0.88
enrubanné,enrubanné,ADJ,m,0.88
enrubannés,enrubanné,ADJ,m,0.88
ensablé,ensablé,ADJ,m,0.88
ensablés,ensablé,ADJ,m,0.88
ensorcelé,ensorcelé,ADJ,m,0.88
ensorcelés,ensorcelé,ADJ,m,0.88
existentiel,existentiel,ADJ,m,0.88
exploité,exploité,ADJ,m,0.88
exploités,exploité,ADJ,m,0.88
exterminateur,exterminateur,ADJ,m,0.88
exterminateurs,exterminateur,ADJ,m,0.88
foisonnant,foisonnant,ADJ,m,0.88
fécal,fécal,ADJ,m,0.88
fécaux,fécal,ADJ,m,0.88
gommé,gommé,ADJ,m,0.88
harnaché,harnaché,ADJ,m,0.88
harnachés,harnaché,ADJ,m,0.88
ignominieux,ignominieux,ADJ,m,0.88
immérité,immérité,ADJ,m,0.88
immérités,immérité,ADJ,m,0.88
inconséquent,inconséquent,ADJ,m,0.88
inconséquents,inconséquent,ADJ,m,0.88
inemployé,inemployé,ADJ,m,0.88
inemployés,inemployé,ADJ,m,0.88
inopérant,inopérant,ADJ,m,0.88
inopérants,inopérant,ADJ,m,0.88
jubilant,jubilant,ADJ,m,0.88
jubilants,jubilant,ADJ,m,0.88
larvé,larvé,ADJ,m,0.88
laïc,laïc,ADJ,m,0.88
lituanien,lituanien,ADJ,m,0.88
lituaniens,lituanien,ADJ,m,0.88
longiligne,longiligne,ADJ,m,0.88
longilignes,longiligne,ADJ,m,0.88
lourdingues,lourdingue,ADJ,m,0.88
lézardé,lézardé,ADJ,m,0.88
lézardés,lézardé,ADJ,m,0.88
maso,maso,ADJ,m,0.88
mastard,mastard,ADJ,m,0.88
mastards,mastard,ADJ,m,0.88
mobilier,mobilier,ADJ,m,0.88
mobiliers,mobilier,ADJ,m,0.88
moulu,moulu,ADJ,m,0.88
moulus,moulu,ADJ,m,0.88
mutin,mutin,ADJ,m,0.88
mutins,mutin,ADJ,m,0.88
nanti,nanti,ADJ,m,0.88
nantis,nanti,ADJ,m,0.88
néerlandais,néerlandais,ADJ,m,0.88
orné,orné,ADJ,m,0.88
ornés,orné,ADJ,m,0.88
osé,osé,ADJ,m,0.88
osés,osé,ADJ,m,0.88
patricien,patricien,ADJ,m,0.88
patriciens,patricien,ADJ,m,0.88
pendables,pendable,ADJ,m,0.88
pratiquant,pratiquant,ADJ,m,0.88
pratiquants,pratiquant,ADJ,m,0.88
préjudiciables,préjudiciable,ADJ,m,0.88
préoccupant,préoccupant,ADJ,m,0.88
présumé,présumé,ADJ,m,0.88
présumés,présumé,ADJ,m,0.88
pétaradant,pétaradant,ADJ,m,0.88
pétaradants,pétaradant,ADJ,m,0.88
raboteux,raboteux,ADJ,m,0.88
rassis,rassis,ADJ,m,0.88
rectangles,rectangle,ADJ,m,0.88
respirables,respirable,ADJ,m,0.88
retardé,retardé,ADJ,m,0.88
retardés,retardé,ADJ,m,0.88
récupérable,récupérable,ADJ,m,0.88
répétitif,répétitif,ADJ,m,0.88
répétitifs,répétitif,ADJ,m,0.88
saur,saur,ADJ,m,0.88
saurs,saur,ADJ,m,0.88
seulabre,seulabre,ADJ,m,0.88
sidéral,sidéral,ADJ,m,0.88
sidéraux,sidéral,ADJ,m,0.88
sidéré,sidéré,ADJ,m,0.88
sidérés,sidéré,ADJ,m,0.88
siens,siens,ADJ:pos,m,0.88
stylé,stylé,ADJ,m,0.88
stylés,stylé,ADJ,m,0.88
succinct,succinct,ADJ,m,0.88
suspicieux,suspicieux,ADJ,m,0.88
teutoniques,teutonique,ADJ,m,0.88
tordant,tordant,ADJ,m,0.88
tordants,tordant,ADJ,m,0.88
traînard,traînard,ADJ,m,0.88
traînards,traînard,ADJ,m,0.88
tétanisé,tétanisé,ADJ,m,0.88
tétanisés,tétanisé,ADJ,m,0.88
ukrainien,ukrainien,ADJ,m,0.88
ukrainiens,ukrainien,ADJ,m,0.88
ventripotent,ventripotent,ADJ,m,0.88
ventripotents,ventripotent,ADJ,m,0.88
vespéral,vespéral,ADJ,m,0.88
vespéraux,vespéral,ADJ,m,0.88
adhésif,adhésif,ADJ,m,0.81
adhésifs,adhésif,ADJ,m,0.81
alterné,alterné,ADJ,m,0.81
alternés,alterné,ADJ,m,0.81
antimilitariste,antimilitariste,ADJ,m,0.81
bâché,bâché,ADJ,m,0.81
bâchés,bâché,ADJ,m,0.81
bâillant,bâillant,ADJ,m,0.81
calamiteux,calamiteux,ADJ,m,0.81
caractérisé,caractérisé,ADJ,m,0.81
caractérisés,caractérisé,ADJ,m,0.81
carboniques,carbonique,ADJ,m,0.81
casanier,casanier,ADJ,m,0.81
casaniers,casanier,ADJ,m,0.81
castillan,castillan,ADJ,m,0.81
castillans,castillan,ADJ,m,0.81
catalan,catalan,ADJ,m,0.81
catalans,catalan,ADJ,m,0.81
chercheur,chercheur,ADJ,m,0.81
chercheurs,chercheur,ADJ,m,0.81
chuintant,chuintant,ADJ,m,0.81
chuintants,chuintant,ADJ,m,0.81
confisqué,confisqué,ADJ,m,0.81
confisqués,confisqué,ADJ,m,0.81
croupissant,croupissant,ADJ,m,0.81
cyclopéen,cyclopéen,ADJ,m,0.81
cyclopéens,cyclopéen,ADJ,m,0.81
diligent,diligent,ADJ,m,0.81
diligents,diligent,ADJ,m,0.81
dissident,dissident,ADJ,m,0.81
dissidents,dissident,ADJ,m,0.81
distribué,distribué,ADJ,m,0.81
distribués,distribué,ADJ,m,0.81
doctoral,doctoral,ADJ,m,0.81
drogué,drogué,ADJ,m,0.81
drogués,drogué,ADJ,m,0.81
déluré,déluré,ADJ,m,0.81
démoralisant,démoralisant,ADJ,m,0.81
démoralisants,démoralisant,ADJ,m,0.81
détenteur,détenteur,ADJ,m,0.81
détenteurs,détenteur,ADJ,m,0.81
embrasé,embrasé,ADJ,m,0.81
embrasés,embrasé,ADJ,m,0.81
emmuré,emmuré,ADJ,m,0.81
emmurés,emmuré,ADJ,m,0.81
empoussiéré,empoussiéré,ADJ,m,0.81
empoussiérés,empoussiéré,ADJ,m,0.81
endommagé,endommagé,ADJ,m,0.81
endommagés,endommagé,ADJ,m,0.81
enfoiré,enfoiré,ADJ,m,0.81
enfoirés,enfoiré,ADJ,m,0.81
enseignant,enseignant,ADJ,m,0.81
enseignants,enseignant,ADJ,m,0.81
envisagé,envisagé,ADJ,m,0.81
envisagés,envisagé,ADJ,m,0.81
estompé,estompé,ADJ,m,0.81
estompés,estompé,ADJ,m,0.81
fessu,fessu,ADJ,m,0.81
flûté,flûté,ADJ,m,0.81
flûtés,flûté,ADJ,m,0.81
fouineur,fouineur,ADJ,m,0.81
fouineurs,fouineur,ADJ,m,0.81
frelaté,frelaté,ADJ,m,0.81
frelatés,frelaté,ADJ,m,0.81
furax,furax,ADJ,m,0.81
fuselé,fuselé,ADJ,m,0.81
fuselés,fuselé,ADJ,m,0.81
gaucher,gaucher,ADJ,m,0.81
gauchers,gaucher,ADJ,m,0.81
gourmé,gourmé,ADJ,m,0.81
gourmés,gourmé,ADJ,m,0.81
griffé,griffé,ADJ,m,0.81
griffés,griffé,ADJ,m,0.81
haï,haï,ADJ,m,0.81
haïs,haï,ADJ,m,0.81
helvétiques,helvétique,ADJ,m,0.81
honoraires,honoraire,ADJ,m,0.81
imbibé,imbibé,ADJ,m,0.81
imbibés,imbibé,ADJ,m,0.81
impayable,impayable,ADJ,m,0.81
inadéquat,inadéquat,ADJ,m,0.81
inadéquats,inadéquat,ADJ,m,0.81
inclus,inclus,ADJ,m,0.81
incompétent,incompétent,ADJ,m,0.81
incompétents,incompétent,ADJ,m,0.81
indu,indu,ADJ,m,0.81
indus,indu,ADJ,m,0.81
inentamé,inentamé,ADJ,m,0.81
inextinguibles,inextinguible,ADJ,m,0.81
inutilisé,inutilisé,ADJ,m,0.81
inutilisés,inutilisé,ADJ,m,0.81
islandais,islandais,ADJ,m,0.81
israélites,israélite,ADJ,m,0.81
libidineux,libidineux,ADJ,m,0.81
luthérien,luthérien,ADJ,m,0.81
luthériens,luthérien,ADJ,m,0.81
léthargiques,léthargique,ADJ,m,0.81
minimal,minimal,ADJ,m,0.81
minimaux,minimal,ADJ,m,0.81
nuancé,nuancé,ADJ,m,0.81
nuancés,nuancé,ADJ,m,0.81
occupant,occupant,ADJ,m,0.81
occupants,occupant,ADJ,m,0.81
océaniques,océanique,ADJ,m,0.81
oscillant,oscillant,ADJ,m,0.81
oscillants,oscillant,ADJ,m,0.81
parental,parental,ADJ,m,0.81
parentaux,parental,ADJ,m,0.81
perforé,perforé,ADJ,m,0.81
perforés,perforé,ADJ,m,0.81
pivotant,pivotant,ADJ,m,0.81
pivotants,pivotant,ADJ,m,0.81
poché,poché,ADJ,m,0.81
pochés,poché,ADJ,m,0.81
productif,productif,ADJ,m,0.81
productifs,productif,ADJ,m,0.81
proverbial,proverbial,ADJ,m,0.81
prudes,prude,ADJ,m,0.81
préconçu,préconçu,ADJ,m,0.81
prédestiné,prédestiné,ADJ,m,0.81
prédestinés,prédestiné,ADJ,m,0.81
pâlichon,pâlichon,ADJ,m,0.81
pâlichons,pâlichon,ADJ,m,0.81
pété,pété,ADJ,m,0.81
pétés,pété,ADJ,m,0.81
rallié,rallié,ADJ,m,0.81
ralliés,rallié,ADJ,m,0.81
refait,refait,ADJ,m,0.81
refaits,refait,ADJ,m,0.81
richard,richard,ADJ,m,0.81
richards,richard,ADJ,m,0.81
ronronnant,ronronnant,ADJ,m,0.81
ronronnants,ronronnant,ADJ,m,0.81
rotatif,rotatif,ADJ,m,0.81
rotatifs,rotatif,ADJ,m,0.81
résiné,résiné,ADJ,m,0.81
sacerdotal,sacerdotal,ADJ,m,0.81
sacerdotaux,sacerdotal,ADJ,m,0.81
salissant,salissant,ADJ,m,0.81
salissants,salissant,ADJ,m,0.81
saxon,saxon,ADJ,m,0.81
saxons,saxon,ADJ,m,0.81
signifiant,signifiant,ADJ,m,0.81
signifiants,signifiant,ADJ,m,0.81
sinistré,sinistré,ADJ,m,0.81
sinistrés,sinistré,ADJ,m,0.81
spectral,spectral,ADJ,m,0.81
spectraux,spectral,ADJ,m,0.81
trimestriel,trimestriel,ADJ,m,0.81
trimestriels,trimestriel,ADJ,m,0.81
utérin,utérin,ADJ,m,0.81
utérins,utérin,ADJ,m,0.81
vicinal,vicinal,ADJ,m,0.81
vicinaux,vicinal,ADJ,m,0.81
voletant,voletant,ADJ,m,0.81
votif,votif,ADJ,m,0.81
votifs,votif,ADJ,m,0.81
véniel,véniel,ADJ,m,0.81
véniels,véniel,ADJ,m,0.81
élogieux,élogieux,ADJ,m,0.81
émoussé,émoussé,ADJ,m,0.81
émoussés,émoussé,ADJ,m,0.81
éreinté,éreinté,ADJ,m,0.81
éreintés,éreinté,ADJ,m,0.81
abaissé,abaissé,ADJ,m,0.74
abaissés,abaissé,ADJ,m,0.74
abdominal,abdominal,ADJ,m,0.74
abdominaux,abdominal,ADJ,m,0.74
abusé,abusé,ADJ,m,0.74
abusés,abusé,ADJ,m,0.74
abyssal,abyssal,ADJ,m,0.74
ajouté,ajouté,ADJ,m,0.74
ajoutés,ajouté,ADJ,m,0.74
algérois,algérois,ADJ,m,0.74
anal,anal,ADJ,m,0.74
anaux,anal,ADJ,m,0.74
asocial,asocial,ADJ,m,0.74
asociaux,asocial,ADJ,m,0.74
assimilé,assimilé,ADJ,m,0.74
assimilés,assimilé,ADJ,m,0.74
attentionné,attentionné,ADJ,m,0.74
attentionnés,attentionné,ADJ,m,0.74
ballotté,ballotté,ADJ,m,0.74
benêt,benêt,ADJ,m,0.74
benêts,benêt,ADJ,m,0.74
bienvenu,bienvenu,ADJ,m,0.74
bienvenus,bienvenu,ADJ,m,0.74
blagueur,blagueur,ADJ,m,0.74
blagueurs,blagueur,ADJ,m,0.74
boursier,boursier,ADJ,m,0.74
boursiers,boursier,ADJ,m,0.74
broché,broché,ADJ,m,0.74
brochés,broché,ADJ,m,0.74
cacochymes,cacochyme,ADJ,m,0.74
cahoteux,cahoteux,ADJ,m,0.74
cancéreux,cancéreux,ADJ,m,0.74
carminé,carminé,ADJ,m,0.74
carminés,carminé,ADJ,m,0.74
certifié,certifié,ADJ,m,0.74
certifiés,certifié,ADJ,m,0.74
chaloupé,chaloupé,ADJ,m,0.74
codé,codé,ADJ,m,0.74
codés,codé,ADJ,m,0.74
conditionnels,conditionnel,ADJ,m,0.74
convulsé,convulsé,ADJ,m,0.74
convulsés,convulsé,ADJ,m,0.74
crevant,crevant,ADJ,m,0.74
crevants,crevant,ADJ,m,0.74
cubistes,cubiste,ADJ,m,0.74
céruléen,céruléen,ADJ,m,0.74
céruléens,céruléen,ADJ,m,0.74
diluvien,diluvien,ADJ,m,0.74
dormeur,dormeur,ADJ,m,0.74
dormeurs,dormeur,ADJ,m,0.74
druidiques,druidique,ADJ,m,0.74
déficient,déficient,ADJ,m,0.74
déficients,déficient,ADJ,m,0.74
déhanché,déhanché,ADJ,m,0.74
déhanchés,déhanché,ADJ,m,0.74
dépressif,dépressif,ADJ,m,0.74
dépressifs,dépressif,ADJ,m,0.74
déraciné,déraciné,ADJ,m,0.74
déracinés,déraciné,ADJ,m,0.74
détenu,détenu,ADJ,m,0.74
détenus,détenu,ADJ,m,0.74
embouché,embouché,ADJ,m,0.74
embouchés,embouché,ADJ,m,0.74
empanaché,empanaché,ADJ,m,0.74
empanachés,empanaché,ADJ,m,0.74
empierré,empierré,ADJ,m,0.74
empierrés,empierré,ADJ,m,0.74
enfiévré,enfiévré,ADJ,m,0.74
enfiévrés,enfiévré,ADJ,m,0.74
erroné,erroné,ADJ,m,0.74
erronés,erroné,ADJ,m,0.74
excommunié,excommunié,ADJ,m,0.74
excommuniés,excommunié,ADJ,m,0.74
fagoté,fagoté,ADJ,m,0.74
fagotés,fagoté,ADJ,m,0.74
fendillé,fendillé,ADJ,m,0.74
flamenco,flamenco,ADJ,m,0.74
flamencos,flamenco,ADJ,m,0.74
franco-anglais,franco-anglais,ADJ,m,0.74
francophones,francophone,ADJ,m,0.74
friqué,friqué,ADJ,m,0.74
friqués,friqué,ADJ,m,0.74
frôleur,frôleur,ADJ,m,0.74
frôleurs,frôleur,ADJ,m,0.74
fusant,fusant,ADJ,m,0.74
fusants,fusant,ADJ,m,0.74
galbé,galbé,ADJ,m,0.74
galbés,galbé,ADJ,m,0.74
geignant,geignant,ADJ,m,0.74
gueulard,gueulard,ADJ,m,0.74
gueulards,gueulard,ADJ,m,0.74
herculéen,herculéen,ADJ,m,0.74
herculéens,herculéen,ADJ,m,0.74
imbriqué,imbriqué,ADJ,m,0.74
imbriqués,imbriqué,ADJ,m,0.74
impuni,impuni,ADJ,m,0.74
impunis,impuni,ADJ,m,0.74
imputables,imputable,ADJ,m,0.74
indifférencié,indifférencié,ADJ,m,0.74
indifférenciés,indifférencié,ADJ,m,0.74
indélicat,indélicat,ADJ,m,0.74
indélicats,indélicat,ADJ,m,0.74
informel,informel,ADJ,m,0.74
informels,informel,ADJ,m,0.74
initié,initié,ADJ,m,0.74
initiés,initié,ADJ,m,0.74
itinérant,itinérant,ADJ,m,0.74
itinérants,itinérant,ADJ,m,0.74
ivoirin,ivoirin,ADJ,m,0.74
ivoirins,ivoirin,ADJ,m,0.74
laitier,laitier,ADJ,m,0.74
laitiers,laitier,ADJ,m,0.74
landais,landais,ADJ,m,0.74
localisé,localisé,ADJ,m,0.74
localisés,localisé,ADJ,m,0.74
lombard,lombard,ADJ,m,0.74
lombards,lombard,ADJ,m,0.74
luxembourgeois,luxembourgeois,ADJ,m,0.74
maniéré,maniéré,ADJ,m,0.74
maniérés,maniéré,ADJ,m,0.74
maous,maous,ADJ,m,0.74
mien,mien,ADJ:pos,m,0.74
mobilisable,mobilisable,ADJ,m,0.74
montmartrois,montmartrois,ADJ,m,0.74
nietzschéen,nietzschéen,ADJ,m,0.74
nihilistes,nihiliste,ADJ,m,0.74
névrosé,névrosé,ADJ,m,0.74
névrosés,névrosé,ADJ,m,0.74
odoriférant,odoriférant,ADJ,m,0.74
odoriférants,odoriférant,ADJ,m,0.74
opalin,opalin,ADJ,m,0.74
opalins,opalin,ADJ,m,0.74
palestinien,palestinien,ADJ,m,0.74
palestiniens,palestinien,ADJ,m,0.74
penchant,penchant,ADJ,m,0.74
penchants,penchant,ADJ,m,0.74
perturbé,perturbé,ADJ,m,0.74
perturbés,perturbé,ADJ,m,0.74
phrygien,phrygien,ADJ,m,0.74
phrygiens,phrygien,ADJ,m,0.74
piaffant,piaffant,ADJ,m,0.74
piaffants,piaffant,ADJ,m,0.74
pleurnichard,pleurnichard,ADJ,m,0.74
pleurnichards,pleurnichard,ADJ,m,0.74
plumeux,plumeux,ADJ,m,0.74
pommadé,pommadé,ADJ,m,0.74
pommadés,pommadé,ADJ,m,0.74
pompier,pompier,ADJ,m,0.74
pompiers,pompier,ADJ,m,0.74
porcin,porcin,ADJ,m,0.74
porcins,porcin,ADJ,m,0.74
proportionné,proportionné,ADJ,m,0.74
proportionnés,proportionné,ADJ,m,0.74
purulent,purulent,ADJ,m,0.74
purulents,purulent,ADJ,m,0.74
putatif,putatif,ADJ,m,0.74
putatifs,putatif,ADJ,m,0.74
pâlissant,pâlissant,ADJ,m,0.74
quiet,quiet,ADJ,m,0.74
quiets,quiet,ADJ,m,0.74
relu,relu,ADJ,m,0.74
relus,relu,ADJ,m,0.74
relégué,relégué,ADJ,m,0.74
relégués,relégué,ADJ,m,0.74
renflé,renflé,ADJ,m,0.74
repentant,repentant,ADJ,m,0.74
repentants,repentant,ADJ,m,0.74
revigorant,revigorant,ADJ,m,0.74
revêtu,revêtu,ADJ,m,0.74
revêtus,revêtu,ADJ,m,0.74
roublard,roublard,ADJ,m,0.74
révérend,révérend,ADJ,m,0.74
révérends,révérend,ADJ,m,0.74
sacrificiel,sacrificiel,ADJ,m,0.74
sacrificiels,sacrificiel,ADJ,m,0.74
sarrasin,sarrasin,ADJ,m,0.74
sarrasins,sarrasin,ADJ,m,0.74
septentrional,septentrional,ADJ,m,0.74
signalé,signalé,ADJ,m,0.74
signalés,signalé,ADJ,m,0.74
strié,strié,ADJ,m,0.74
striés,strié,ADJ,m,0.74
supplicié,supplicié,ADJ,m,0.74
suppliciés,supplicié,ADJ,m,0.74
séditieux,séditieux,ADJ,m,0.74
technicien,technicien,ADJ,m,0.74
techniciens,technicien,ADJ,m,0.74
teuton,teuton,ADJ,m,0.74
teutons,teuton,ADJ,m,0.74
tissé,tissé,ADJ,m,0.74
tissés,tissé,ADJ,m,0.74
vallonné,vallonné,ADJ,m,0.74
vallonnés,vallonné,ADJ,m,0.74
vantard,vantard,ADJ,m,0.74
vantards,vantard,ADJ,m,0.74
vaudois,vaudois,ADJ,m,0.74
yiddish,yiddish,ADJ,m,0.74
écailleux,écailleux,ADJ,m,0.74
écorné,écorné,ADJ,m,0.74
écornés,écorné,ADJ,m,0.74
évasé,évasé,ADJ,m,0.74
évasés,évasé,ADJ,m,0.74
abracadabrant,abracadabrant,ADJ,m,0.68
abracadabrants,abracadabrant,ADJ,m,0.68
abscons,abscons,ADJ,m,0.68
absous,absous,ADJ,m,0.68
accolés,accolé,ADJ,m,0.68
accort,accort,ADJ,m,0.68
accorts,accort,ADJ,m,0.68
accro,accro,ADJ,m,0.68
accros,accro,ADJ,m,0.68
afghan,afghan,ADJ,m,0.68
afghans,afghan,ADJ,m,0.68
agissant,agissant,ADJ,m,0.68
agréé,agréé,ADJ,m,0.68
agréés,agréé,ADJ,m,0.68
amoral,amoral,ADJ,m,0.68
amoraux,amoral,ADJ,m,0.68
arachnéen,arachnéen,ADJ,m,0.68
aseptisé,aseptisé,ADJ,m,0.68
aseptisés,aseptisé,ADJ,m,0.68
assisté,assisté,ADJ,m,0.68
assistés,assisté,ADJ,m,0.68
azuré,azuré,ADJ,m,0.68
azurés,azuré,ADJ,m,0.68
balourd,balourd,ADJ,m,0.68
balourds,balourd,ADJ,m,0.68
baraqué,baraqué,ADJ,m,0.68
baraqués,baraqué,ADJ,m,0.68
barbichu,barbichu,ADJ,m,0.68
barbichus,barbichu,ADJ,m,0.68
bilieux,bilieux,ADJ,m,0.68
blondinet,blondinet,ADJ,m,0.68
