,Word,lemme,cgram,genre,freqlemlivres
13523,consultative,consultatif,ADJ,f,6.28
13538,menacée,menacé,ADJ,f,6.22
13539,menacées,menacé,ADJ,f,6.22
13554,experte,expert,ADJ,f,6.15
13562,raffinée,raffiné,ADJ,f,6.15
13571,dévouée,dévoué,ADJ,f,6.08
13575,gamine,gamin,ADJ,f,6.08
13577,partagée,partagé,ADJ,f,6.08
13578,partagées,partagé,ADJ,f,6.08
13585,voilée,voilé,ADJ,f,6.08
13587,appliquée,appliqué,ADJ,f,6.01
13588,appliquées,appliqué,ADJ,f,6.01
13589,engagée,engagé,ADJ,f,6.01
13590,engagées,engagé,ADJ,f,6.01
13593,garnie,garni,ADJ,f,6.01
13597,persuadée,persuadé,ADJ,f,6.01
13601,condamnée,condamné,ADJ,f,5.95
13602,condamnées,condamné,ADJ,f,5.95
13609,tuée,tué,ADJ,f,5.95
13610,tuées,tué,ADJ,f,5.95
13615,cochonne,cochon,ADJ,f,5.88
13636,alignées,aligné,ADJ,f,5.81
13641,signée,signé,ADJ,f,5.81
13642,signées,signé,ADJ,f,5.81
13655,provinciale,provincial,ADJ,f,5.74
13656,provinciales,provincial,ADJ,f,5.74
13657,variée,varié,ADJ,f,5.74
13658,variées,varié,ADJ,f,5.74
13663,latérale,latéral,ADJ,f,5.68
13664,latérales,latéral,ADJ,f,5.68
13685,inspirée,inspiré,ADJ,f,5.61
13686,inspirées,inspiré,ADJ,f,5.61
13687,naissante,naissant,ADJ,f,5.61
13691,superficielle,superficiel,ADJ,f,5.61
13692,superficielles,superficiel,ADJ,f,5.61
13694,composée,composé,ADJ,f,5.54
13695,composées,composé,ADJ,f,5.54
13696,fascinante,fascinant,ADJ,f,5.54
13698,inclinée,incliné,ADJ,f,5.54
13700,insuffisante,insuffisant,ADJ,f,5.54
13701,insuffisantes,insuffisant,ADJ,f,5.54
13702,épanouie,épanoui,ADJ,f,5.54
13706,argentine,argentin,ADJ,f,5.47
13716,grandissante,grandissant,ADJ,f,5.47
13726,acharnée,acharné,ADJ,f,5.41
13730,ancestrale,ancestral,ADJ,f,5.41
13731,ancestrales,ancestral,ADJ,f,5.41
13732,déployée,déployé,ADJ,f,5.41
13733,déployées,déployé,ADJ,f,5.41
13744,restreinte,restreint,ADJ,f,5.41
13746,spécialisée,spécialisé,ADJ,f,5.41
13747,spécialisées,spécialisé,ADJ,f,5.41
13756,inédite,inédit,ADJ,f,5.34
13757,inédites,inédit,ADJ,f,5.34
13760,méditerranéenne,méditerranéen,ADJ,f,5.34
13761,méditerranéennes,méditerranéen,ADJ,f,5.34
13762,poussée,poussé,ADJ,f,5.34
13763,poussées,poussé,ADJ,f,5.34
13764,réglée,réglé,ADJ,f,5.34
13765,réglées,réglé,ADJ,f,5.34
13768,touchée,touché,ADJ,f,5.34
13769,touchées,touché,ADJ,f,5.34
13770,vécue,vécu,ADJ,f,5.34
13771,vécues,vécu,ADJ,f,5.34
13778,défunte,défunt,ADJ,f,5.27
13788,intégrale,intégral,ADJ,f,5.27
13790,progressive,progressif,ADJ,f,5.27
13807,liée,lié,ADJ,f,5.14
13808,liées,lié,ADJ,f,5.14
13811,marocaine,marocain,ADJ,f,5.14
13812,marocaines,marocain,ADJ,f,5.14
13815,née,né,ADJ,f,5.14
13816,nées,né,ADJ,f,5.14
13817,paradoxale,paradoxal,ADJ,f,5.14
13823,accueillante,accueillant,ADJ,f,5.07
13825,appuyée,appuyé,ADJ,f,5.07
13829,avertie,averti,ADJ,f,5.07
13831,convenue,convenu,ADJ,f,5.07
13832,convenues,convenu,ADJ,f,5.07
13843,habituée,habitué,ADJ,f,5.07
13845,hachée,haché,ADJ,f,5.07
13847,mesurée,mesuré,ADJ,f,5.07
13848,mesurées,mesuré,ADJ,f,5.07
13859,accoutumée,accoutumé,ADJ,f,5.0
13865,gagnée,gagné,ADJ,f,5.0
13867,garantie,garanti,ADJ,f,5.0
13868,garanties,garanti,ADJ,f,5.0
13873,prononcée,prononcé,ADJ,f,5.0
13874,prononcées,prononcé,ADJ,f,5.0
13877,sous-marine,sous-marin,ADJ,f,5.0
13887,collante,collant,ADJ,f,4.93
13893,directrice,directeur,ADJ,f,4.93
13894,directrices,directeur,ADJ,f,4.93
13901,plane,plan,ADJ,f,4.93
13911,certaine,certaine,ADJ:ind,f,4.86
13912,créatrice,créateur,ADJ,f,4.86
13913,créatrices,créateur,ADJ,f,4.86
13924,préoccupée,préoccupé,ADJ,f,4.86
13926,adéquate,adéquat,ADJ,f,4.8
13927,adéquates,adéquat,ADJ,f,4.8
13934,défendue,défendu,ADJ,f,4.8
13957,confidentielle,confidentiel,ADJ,f,4.73
13958,confidentielles,confidentiel,ADJ,f,4.73
13959,destinée,destiné,ADJ,f,4.73
13960,destinées,destiné,ADJ,f,4.73
13975,passante,passant,ADJ,f,4.73
13980,égyptienne,égyptien,ADJ,f,4.73
13981,égyptiennes,égyptien,ADJ,f,4.73
13982,élue,élu,ADJ,f,4.73
13983,élues,élu,ADJ,f,4.73
13996,cohérente,cohérent,ADJ,f,4.66
13997,cohérentes,cohérent,ADJ,f,4.66
13998,débordante,débordant,ADJ,f,4.66
14012,protégée,protégé,ADJ,f,4.66
14013,protégées,protégé,ADJ,f,4.66
14018,concentrée,concentré,ADJ,f,4.59
14019,concentrées,concentré,ADJ,f,4.59
14020,cristalline,cristallin,ADJ,f,4.59
14022,décevante,décevant,ADJ,f,4.59
14028,fixée,fixé,ADJ,f,4.59
14029,fixées,fixé,ADJ,f,4.59
14038,équatoriale,équatorial,ADJ,f,4.59
14049,meublée,meublé,ADJ,f,4.53
14063,contrainte,contraint,ADJ,f,4.46
14064,contraintes,contraint,ADJ,f,4.46
14075,significative,significatif,ADJ,f,4.46
14076,significatives,significatif,ADJ,f,4.46
14077,soutenue,soutenu,ADJ,f,4.46
14078,soutenues,soutenu,ADJ,f,4.46
14081,bien-aimée,bien-aimé,ADJ,f,4.39
14093,ordonnée,ordonné,ADJ,f,4.39
14094,ordonnées,ordonné,ADJ,f,4.39
14095,réputée,réputé,ADJ,f,4.39
14096,réputées,réputé,ADJ,f,4.39
14097,urbaine,urbain,ADJ,f,4.39
14098,urbaines,urbain,ADJ,f,4.39
14099,électorale,électoral,ADJ,f,4.39
14100,électorales,électoral,ADJ,f,4.39
14105,brésilienne,brésilien,ADJ,f,4.32
14108,dispersées,dispersé,ADJ,f,4.32
14113,dépourvue,dépourvu,ADJ,f,4.32
14115,déterminée,déterminé,ADJ,f,4.32
14116,déterminées,déterminé,ADJ,f,4.32
14133,étudiante,étudiant,ADJ,f,4.32
14134,étudiantes,étudiant,ADJ,f,4.32
14135,bouillie,bouilli,ADJ,f,4.26
14143,convaincante,convaincant,ADJ,f,4.26
14151,enfermée,enfermé,ADJ,f,4.26
14163,martiale,martial,ADJ,f,4.26
14165,médiévale,médiéval,ADJ,f,4.26
14166,médiévales,médiéval,ADJ,f,4.26
14173,routière,routier,ADJ,f,4.26
14174,routières,routier,ADJ,f,4.26
14185,affilée,affilé,ADJ,f,4.19
14198,disposée,disposé,ADJ,f,4.19
14199,disposées,disposé,ADJ,f,4.19
14210,reconnue,reconnu,ADJ,f,4.19
14211,reconnues,reconnu,ADJ,f,4.19
14214,éprouvée,éprouvé,ADJ,f,4.19
14215,éprouvées,éprouvé,ADJ,f,4.19
14216,anglo-saxonne,anglo-saxon,ADJ,f,4.12
14218,annuelle,annuel,ADJ,f,4.12
14219,annuelles,annuel,ADJ,f,4.12
14220,bouchée,bouché,ADJ,f,4.12
14221,bouchées,bouché,ADJ,f,4.12
14228,décorative,décoratif,ADJ,f,4.12
14242,ambiante,ambiant,ADJ,f,4.05
14246,assortie,assorti,ADJ,f,4.05
14247,assorties,assorti,ADJ,f,4.05
14256,entretenue,entretenu,ADJ,f,4.05
14258,exposée,exposé,ADJ,f,4.05
14259,exposées,exposé,ADJ,f,4.05
14266,joueuse,joueur,ADJ,f,4.05
14267,joueuses,joueur,ADJ,f,4.05
14268,mexicaine,mexicain,ADJ,f,4.05
14272,ratée,raté,ADJ,f,4.05
14274,rivale,rival,ADJ,f,4.05
14275,rivales,rival,ADJ,f,4.05
14276,répandue,répandu,ADJ,f,4.05
14277,répandues,répandu,ADJ,f,4.05
14282,alsacienne,alsacien,ADJ,f,3.99
14290,frappée,frappé,ADJ,f,3.99
14291,frappées,frappé,ADJ,f,3.99
14292,protestante,protestant,ADJ,f,3.99
14294,servie,servi,ADJ,f,3.99
14295,servies,servi,ADJ,f,3.99
14298,traite,trait,ADJ,f,3.99
14299,traites,trait,ADJ,f,3.99
14310,constituante,constituant,ADJ,f,3.92
14312,conventionnelle,conventionnel,ADJ,f,3.92
14313,conventionnelles,conventionnel,ADJ,f,3.92
14314,descendante,descendant,ADJ,f,3.92
14316,déplacée,déplacé,ADJ,f,3.92
14317,déplacées,déplacé,ADJ,f,3.92
14322,féconde,fécond,ADJ,f,3.92
14328,illimitée,illimité,ADJ,f,3.92
14332,métropolitaine,métropolitain,ADJ,f,3.92
14344,saisie,saisi,ADJ,f,3.92
14345,saisies,saisi,ADJ,f,3.92
14353,confondues,confondu,ADJ,f,3.85
14354,dominante,dominant,ADJ,f,3.85
14355,dominantes,dominant,ADJ,f,3.85
14358,filiale,filial,ADJ,f,3.85
14359,filiales,filial,ADJ,f,3.85
14360,habitée,habité,ADJ,f,3.85
14361,habitées,habité,ADJ,f,3.85
14362,interrompue,interrompu,ADJ,f,3.85
14364,manuelle,manuel,ADJ,f,3.85
14365,manuelles,manuel,ADJ,f,3.85
14370,portée,portée,ADJ,f,3.85
14371,portées,portée,ADJ,f,3.85
14376,teinte,teint,ADJ,f,3.85
14377,teintes,teint,ADJ,f,3.85
14380,trouvée,trouvé,ADJ,f,3.85
14381,trouvées,trouvé,ADJ,f,3.85
14394,conservatrice,conservateur,ADJ,f,3.78
14396,emportée,emporté,ADJ,f,3.78
14404,indirecte,indirect,ADJ,f,3.78
14405,indirectes,indirect,ADJ,f,3.78
14408,mutuelle,mutuel,ADJ,f,3.78
14409,mutuelles,mutuel,ADJ,f,3.78
14414,qualifiée,qualifié,ADJ,f,3.78
14415,qualifiées,qualifié,ADJ,f,3.78
14416,recueillie,recueilli,ADJ,f,3.78
14417,recueillies,recueilli,ADJ,f,3.78
14424,sanguine,sanguin,ADJ,f,3.78
14440,absorbée,absorbé,ADJ,f,3.72
14442,attenante,attenant,ADJ,f,3.72
14450,dépassée,dépassé,ADJ,f,3.72
14451,dépassées,dépassé,ADJ,f,3.72
14454,gardée,gardé,ADJ,f,3.72
14455,gardées,gardé,ADJ,f,3.72
14458,magistrale,magistral,ADJ,f,3.72
14462,objective,objectif,ADJ,f,3.72
14463,objectives,objectif,ADJ,f,3.72
14464,rapprochée,rapproché,ADJ,f,3.72
14472,tranchée,tranché,ADJ,f,3.72
14473,tranchées,tranché,ADJ,f,3.72
14475,travailleuses,travailleur,ADJ,f,3.72
14476,vocale,vocal,ADJ,f,3.72
14477,vocales,vocal,ADJ,f,3.72
14481,approximative,approximatif,ADJ,f,3.65
14483,articulée,articulé,ADJ,f,3.65
14489,déguisée,déguisé,ADJ,f,3.65
14493,inexistante,inexistant,ADJ,f,3.65
14495,native,natif,ADJ,f,3.65
14521,désignée,désigné,ADJ,f,3.58
14522,désignées,désigné,ADJ,f,3.58
14527,enterrée,enterré,ADJ,f,3.58
14533,provençale,provençal,ADJ,f,3.58
14537,résistante,résistant,ADJ,f,3.58
14538,résistantes,résistant,ADJ,f,3.58
14547,accrochée,accroché,ADJ,f,3.51
14549,avenue,avenue,ADJ,f,3.51
14556,exclue,exclu,ADJ,f,3.51
14557,exclues,exclu,ADJ,f,3.51
14558,fréquentée,fréquenté,ADJ,f,3.51
14568,rurale,rural,ADJ,f,3.51
14569,rurales,rural,ADJ,f,3.51
14574,tunisienne,tunisien,ADJ,f,3.51
14584,bloquée,bloqué,ADJ,f,3.45
14585,bloquées,bloqué,ADJ,f,3.45
14588,choquée,choqué,ADJ,f,3.45
14602,immobilière,immobilier,ADJ,f,3.45
14603,immobilières,immobilier,ADJ,f,3.45
14604,militante,militant,ADJ,f,3.45
14605,militantes,militant,ADJ,f,3.45
14606,respectée,respecté,ADJ,f,3.45
14607,respectées,respecté,ADJ,f,3.45
14614,appropriée,approprié,ADJ,f,3.38
14615,appropriées,approprié,ADJ,f,3.38
14622,découpée,découpé,ADJ,f,3.38
14623,découpées,découpé,ADJ,f,3.38
14624,définie,défini,ADJ,f,3.38
14625,définies,défini,ADJ,f,3.38
14654,pénale,pénal,ADJ,f,3.38
14655,pénales,pénal,ADJ,f,3.38
14658,rêvée,rêvé,ADJ,f,3.38
14666,cérébrale,cérébral,ADJ,f,3.31
14667,cérébrales,cérébral,ADJ,f,3.31
14670,désirée,désiré,ADJ,f,3.31
14687,ajustée,ajusté,ADJ,f,3.24
14691,coincée,coincé,ADJ,f,3.24
14693,coquine,coquin,ADJ,f,3.24
14694,coquines,coquin,ADJ,f,3.24
14695,correspondante,correspondant,ADJ,f,3.24
14696,correspondantes,correspondant,ADJ,f,3.24
14707,formée,formé,ADJ,f,3.24
14708,formées,formé,ADJ,f,3.24
14721,murale,mural,ADJ,f,3.24
14722,murales,mural,ADJ,f,3.24
14739,restante,restant,ADJ,f,3.24
14740,restantes,restant,ADJ,f,3.24
14741,soulevée,soulevé,ADJ,f,3.24
14742,soulevées,soulevé,ADJ,f,3.24
14745,territoriale,territorial,ADJ,f,3.24
14746,territoriales,territorial,ADJ,f,3.24
14747,visuelle,visuel,ADJ,f,3.24
14748,visuelles,visuel,ADJ,f,3.24
14751,cadette,cadet,ADJ,f,3.18
14761,dirigeante,dirigeant,ADJ,f,3.18
14762,dirigeantes,dirigeant,ADJ,f,3.18
14777,modérée,modéré,ADJ,f,3.18
14781,prenante,prenant,ADJ,f,3.18
14782,prenantes,prenant,ADJ,f,3.18
14783,prématurée,prématuré,ADJ,f,3.18
14791,supposée,supposé,ADJ,f,3.18
14792,supposées,supposé,ADJ,f,3.18
14809,compétente,compétent,ADJ,f,3.11
14810,compétentes,compétent,ADJ,f,3.11
14819,fournie,fourni,ADJ,f,3.11
14820,fournies,fourni,ADJ,f,3.11
14829,lue,lu,ADJ,f,3.11
14830,lues,lu,ADJ,f,3.11
14834,simultanée,simultané,ADJ,f,3.11
14844,accrue,accru,ADJ,f,3.04
14845,accrues,accru,ADJ,f,3.04
14856,boisée,boisé,ADJ,f,3.04
14857,boisées,boisé,ADJ,f,3.04
14886,rationnelle,rationnel,ADJ,f,3.04
14896,étudiée,étudié,ADJ,f,3.04
14897,étudiées,étudié,ADJ,f,3.04
14914,décorée,décoré,ADJ,f,2.97
14915,décorées,décoré,ADJ,f,2.97
14918,entourée,entouré,ADJ,f,2.97
14928,instantanée,instantané,ADJ,f,2.97
14932,mélangée,mélangé,ADJ,f,2.97
14940,primordiale,primordial,ADJ,f,2.97
14946,située,situé,ADJ,f,2.97
14947,situées,situé,ADJ,f,2.97
14964,écoulée,écoulé,ADJ,f,2.97
14965,écoulées,écoulé,ADJ,f,2.97
14966,affective,affectif,ADJ,f,2.91
14977,constituée,constitué,ADJ,f,2.91
14978,constituées,constitué,ADJ,f,2.91
14980,cruciale,crucial,ADJ,f,2.91
14981,cruciales,crucial,ADJ,f,2.91
14985,employée,employé,ADJ,f,2.91
14986,employées,employé,ADJ,f,2.91
14989,hospitalière,hospitalier,ADJ,f,2.91
15002,rétrospective,rétrospectif,ADJ,f,2.91
15006,affectée,affecté,ADJ,f,2.84
15007,affectées,affecté,ADJ,f,2.84
15014,conservée,conservé,ADJ,f,2.84
15015,conservées,conservé,ADJ,f,2.84
15026,fictive,fictif,ADJ,f,2.84
15059,consacrée,consacré,ADJ,f,2.77
15060,consacrées,consacré,ADJ,f,2.77
15065,destructrice,destructeur,ADJ,f,2.77
15069,détournée,détourné,ADJ,f,2.77
15071,effective,effectif,ADJ,f,2.77
15072,effectives,effectif,ADJ,f,2.77
15073,explosive,explosif,ADJ,f,2.77
15084,illustrée,illustré,ADJ,f,2.77
15085,illustrées,illustré,ADJ,f,2.77
15086,ministérielle,ministériel,ADJ,f,2.77
15087,ministérielles,ministériel,ADJ,f,2.77
15088,partisane,partisan,ADJ,f,2.77
15109,architecturale,architectural,ADJ,f,2.7
15110,architecturales,architectural,ADJ,f,2.7
15111,classée,classé,ADJ,f,2.7
15112,classées,classé,ADJ,f,2.7
15116,corporelle,corporel,ADJ,f,2.7
15117,corporelles,corporel,ADJ,f,2.7
15122,délibérée,délibéré,ADJ,f,2.7
15124,empruntée,emprunté,ADJ,f,2.7
15132,imposée,imposé,ADJ,f,2.7
15133,imposées,imposé,ADJ,f,2.7
15135,locomotive,locomotif,ADJ,f,2.7
15136,locomotives,locomotif,ADJ,f,2.7
15147,régionale,régional,ADJ,f,2.7
15148,régionales,régional,ADJ,f,2.7
15155,transversale,transversal,ADJ,f,2.7
15156,transversales,transversal,ADJ,f,2.7
15186,foncière,foncier,ADJ,f,2.64
15187,foncières,foncier,ADJ,f,2.64
15196,informée,informé,ADJ,f,2.64
15197,informées,informé,ADJ,f,2.64
15198,invitée,invité,ADJ,f,2.64
15199,invitées,invité,ADJ,f,2.64
15206,persistante,persistant,ADJ,f,2.64
15207,persistantes,persistant,ADJ,f,2.64
15216,traitée,traité,ADJ,f,2.64
15217,traitées,traité,ADJ,f,2.64
15224,affaiblie,affaibli,ADJ,f,2.57
15228,chaussée,chaussé,ADJ,f,2.57
15229,chaussées,chaussé,ADJ,f,2.57
15238,détaillée,détaillé,ADJ,f,2.57
15239,détaillées,détaillé,ADJ,f,2.57
15246,globale,global,ADJ,f,2.57
15247,gravée,gravé,ADJ,f,2.57
15248,gravées,gravé,ADJ,f,2.57
15269,prometteuse,prometteur,ADJ,f,2.57
15270,prometteuses,prometteur,ADJ,f,2.57
15275,télévisée,télévisé,ADJ,f,2.57
15276,télévisées,télévisé,ADJ,f,2.57
15277,validée,validé,ADJ,f,2.57
15282,équilibrée,équilibré,ADJ,f,2.57
15297,constitutionnelle,constitutionnel,ADJ,f,2.5
15298,constitutionnelles,constitutionnel,ADJ,f,2.5
15316,espacées,espacé,ADJ,f,2.5
15328,mensuelle,mensuel,ADJ,f,2.5
15329,mensuelles,mensuel,ADJ,f,2.5
15332,médiane,médian,ADJ,f,2.5
15345,échappée,échappé,ADJ,f,2.5
15358,coulée,coulé,ADJ,f,2.43
15359,coulées,coulé,ADJ,f,2.43
15367,flamande,flamand,ADJ,f,2.43
15384,incomplète,incomplet,ADJ,f,2.43
15392,motrice,moteur,ADJ,f,2.43
15393,motrices,moteur,ADJ,f,2.43
15394,méridionale,méridional,ADJ,f,2.43
15400,retirée,retiré,ADJ,f,2.43
15401,retirées,retiré,ADJ,f,2.43
15407,substantielle,substantiel,ADJ,f,2.43
15408,substantielles,substantiel,ADJ,f,2.43
15430,contractée,contracté,ADJ,f,2.36
15432,conçue,conçu,ADJ,f,2.36
15433,conçues,conçu,ADJ,f,2.36
15436,demeurée,demeuré,ADJ,f,2.36
15440,déclarée,déclaré,ADJ,f,2.36
15441,déclarées,déclaré,ADJ,f,2.36
15447,frites,frite,ADJ,f,2.36
15448,indéterminée,indéterminé,ADJ,f,2.36
15458,offensive,offensif,ADJ,f,2.36
15459,offensives,offensif,ADJ,f,2.36
15462,parvenue,parvenu,ADJ,f,2.36
15463,parvenues,parvenu,ADJ,f,2.36
15488,ultérieure,ultérieur,ADJ,f,2.36
15489,ultérieures,ultérieur,ADJ,f,2.36
15494,vertébrale,vertébral,ADJ,f,2.36
15510,bâtie,bâti,ADJ,f,2.3
15516,comédienne,comédien,ADJ,f,2.3
15531,enlevée,enlevé,ADJ,f,2.3
15532,enlevées,enlevé,ADJ,f,2.3
15541,généralisée,généralisé,ADJ,f,2.3
15543,inscrite,inscrit,ADJ,f,2.3
15544,inscrites,inscrit,ADJ,f,2.3
15561,peuplée,peuplé,ADJ,f,2.3
15562,peuplées,peuplé,ADJ,f,2.3
15569,refusée,refusé,ADJ,f,2.3
15571,vendue,vendu,ADJ,f,2.3
15572,vendues,vendu,ADJ,f,2.3
15579,assassinée,assassiné,ADJ,f,2.23
15599,entraînée,entraîné,ADJ,f,2.23
15601,environnante,environnant,ADJ,f,2.23
15602,environnantes,environnant,ADJ,f,2.23
15611,indiquée,indiqué,ADJ,f,2.23
15612,indiquées,indiqué,ADJ,f,2.23
15618,manquantes,manquant,ADJ,f,2.23
15629,plaine,plaine,ADJ,f,2.23
15630,plaines,plaine,ADJ,f,2.23
15640,sophistiquée,sophistiqué,ADJ,f,2.23
15641,sophistiquées,sophistiqué,ADJ,f,2.23
15642,syndicale,syndical,ADJ,f,2.23
15643,syndicales,syndical,ADJ,f,2.23
15650,accusée,accusé,ADJ,f,2.16
15651,accusées,accusé,ADJ,f,2.16
15652,adjointe,adjoint,ADJ,f,2.16
15664,chirurgicale,chirurgical,ADJ,f,2.16
15665,chirurgicales,chirurgical,ADJ,f,2.16
15685,journalière,journalier,ADJ,f,2.16
15686,journalières,journalier,ADJ,f,2.16
15691,martyre,martyr,ADJ,f,2.16
15695,méconnue,méconnu,ADJ,f,2.16
15696,omniprésente,omniprésent,ADJ,f,2.16
15702,reliée,relié,ADJ,f,2.16
15703,reliées,relié,ADJ,f,2.16
15704,rencontrée,rencontré,ADJ,f,2.16
15705,rencontrées,rencontré,ADJ,f,2.16
15706,représentative,représentatif,ADJ,f,2.16
15707,représentatives,représentatif,ADJ,f,2.16
15716,virtuelle,virtuel,ADJ,f,2.16
15717,virtuelles,virtuel,ADJ,f,2.16
15726,commandée,commandé,ADJ,f,2.09
15727,commandées,commandé,ADJ,f,2.09
15763,partielle,partiel,ADJ,f,2.09
15764,partielles,partiel,ADJ,f,2.09
15771,recherchée,recherché,ADJ,f,2.09
15772,recherchées,recherché,ADJ,f,2.09
15781,canadienne,canadienne,ADJ,f,2.03
15782,canadiennes,canadienne,ADJ,f,2.03
15799,départementale,départemental,ADJ,f,2.03
15800,départementales,départemental,ADJ,f,2.03
15803,existante,existant,ADJ,f,2.03
15804,existantes,existant,ADJ,f,2.03
15809,intestinale,intestinal,ADJ,f,2.03
15811,législative,législatif,ADJ,f,2.03
15812,législatives,législatif,ADJ,f,2.03
15820,parlée,parlé,ADJ,f,2.03
15822,payante,payant,ADJ,f,2.03
15823,payantes,payant,ADJ,f,2.03
15859,côtière,côtier,ADJ,f,1.96
15860,côtières,côtier,ADJ,f,1.96
15863,défensive,défensif,ADJ,f,1.96
15864,défensives,défensif,ADJ,f,1.96
15872,exempte,exempt,ADJ,f,1.96
15900,orale,oral,ADJ,f,1.96
15901,orales,oral,ADJ,f,1.96
15902,présidentielle,présidentiel,ADJ,f,1.96
15903,présidentielles,présidentiel,ADJ,f,1.96
15908,rythmée,rythmé,ADJ,f,1.96
15924,affirmative,affirmatif,ADJ,f,1.89
15925,australienne,australien,ADJ,f,1.89
15930,avoisinantes,avoisinant,ADJ,f,1.89
15953,gagnante,gagnant,ADJ,f,1.89
15984,paire,pair,ADJ,f,1.89
15985,paires,pair,ADJ,f,1.89
15986,parée,paré,ADJ,f,1.89
16002,sienne,sienne,ADJ:pos,f,1.89
16005,séduite,séduit,ADJ,f,1.89
16011,abusive,abusif,ADJ,f,1.82
16028,conditionnée,conditionné,ADJ,f,1.82
16030,consécutive,consécutif,ADJ,f,1.82
16031,consécutives,consécutif,ADJ,f,1.82
16036,fondée,fondé,ADJ,f,1.82
16037,fondées,fondé,ADJ,f,1.82
16038,fortifiée,fortifié,ADJ,f,1.82
16042,hivernale,hivernal,ADJ,f,1.82
16043,hivernales,hivernal,ADJ,f,1.82
16046,inhérente,inhérent,ADJ,f,1.82
16047,inhérentes,inhérent,ADJ,f,1.82
16050,ladite,ladite,ADJ,f,1.82
16053,marginale,marginal,ADJ,f,1.82
16061,piétonne,piéton,ADJ,f,1.82
16065,ponctuelle,ponctuel,ADJ,f,1.82
16066,ponctuelles,ponctuel,ADJ,f,1.82
16067,rapportée,rapporté,ADJ,f,1.82
16068,rapportées,rapporté,ADJ,f,1.82
16069,recouverte,recouvert,ADJ,f,1.82
16070,recouvertes,recouvert,ADJ,f,1.82
16080,temporelle,temporel,ADJ,f,1.82
16081,temporelles,temporel,ADJ,f,1.82
16084,travaillée,travaillé,ADJ,f,1.82
16085,travaillées,travaillé,ADJ,f,1.82
16108,déléguée,délégué,ADJ,f,1.76
16124,estivale,estival,ADJ,f,1.76
16125,estivales,estival,ADJ,f,1.76
16129,fédérale,fédéral,ADJ,f,1.76
16130,fédérales,fédéral,ADJ,f,1.76
16132,illégale,illégal,ADJ,f,1.76
16133,illégales,illégal,ADJ,f,1.76
16151,postérieure,postérieur,ADJ,f,1.76
16152,postérieures,postérieur,ADJ,f,1.76
16157,sentie,senti,ADJ,f,1.76
16167,approfondie,approfondi,ADJ,f,1.69
16168,approfondies,approfondi,ADJ,f,1.69
16184,combinée,combiné,ADJ,f,1.69
16185,combinées,combiné,ADJ,f,1.69
16190,déterminante,déterminant,ADJ,f,1.69
16193,formulée,formulé,ADJ,f,1.69
16194,formulées,formulé,ADJ,f,1.69
16198,gouvernementale,gouvernemental,ADJ,f,1.69
16199,gouvernementales,gouvernemental,ADJ,f,1.69
16202,inchangée,inchangé,ADJ,f,1.69
16231,sue,su,ADJ,f,1.69
16232,sues,su,ADJ,f,1.69
16233,surnommée,surnommé,ADJ,f,1.69
16234,thermale,thermal,ADJ,f,1.69
16242,équivalente,équivalent,ADJ,f,1.69
16243,équivalentes,équivalent,ADJ,f,1.69
16244,administrée,administré,ADJ,f,1.62
16250,artisanale,artisanal,ADJ,f,1.62
16251,artisanales,artisanal,ADJ,f,1.62
16258,bordée,bordée,ADJ,f,1.62
16263,concurrente,concurrent,ADJ,f,1.62
16264,concurrentes,concurrent,ADJ,f,1.62
16267,coulissante,coulissant,ADJ,f,1.62
16272,divisée,divisé,ADJ,f,1.62
16273,divisées,divisé,ADJ,f,1.62
16285,expérimentée,expérimenté,ADJ,f,1.62
16287,exécutive,exécutif,ADJ,f,1.62
16319,rejetée,rejeté,ADJ,f,1.62
16320,rejetées,rejeté,ADJ,f,1.62
16339,versée,versé,ADJ,f,1.62
16340,versées,versé,ADJ,f,1.62
16343,visée,visé,ADJ,f,1.62
16344,visées,visé,ADJ,f,1.62
16350,accentuée,accentué,ADJ,f,1.55
16355,alcoolisées,alcoolisé,ADJ,f,1.55
16359,associée,associé,ADJ,f,1.55
16360,associées,associé,ADJ,f,1.55
16381,diminuée,diminué,ADJ,f,1.55
16385,douanière,douanier,ADJ,f,1.55
16386,douanières,douanier,ADJ,f,1.55
16388,développée,développé,ADJ,f,1.55
16389,développées,développé,ADJ,f,1.55
16392,fonctionnelle,fonctionnel,ADJ,f,1.55
16393,fonctionnelles,fonctionnel,ADJ,f,1.55
16394,fondatrice,fondateur,ADJ,f,1.55
16396,frontale,frontal,ADJ,f,1.55
16404,génitales,génital,ADJ,f,1.55
16411,intensive,intensif,ADJ,f,1.55
16421,munie,muni,ADJ,f,1.55
16472,bovine,bovin,ADJ,f,1.49
16476,conduite,conduit,ADJ,f,1.49
16477,conduites,conduit,ADJ,f,1.49
16480,couronnée,couronné,ADJ,f,1.49
16500,florale,floral,ADJ,f,1.49
16501,florales,floral,ADJ,f,1.49
16517,marquantes,marquant,ADJ,f,1.49
16528,revue,revu,ADJ,f,1.49
16529,revues,revu,ADJ,f,1.49
16532,révélée,révélé,ADJ,f,1.49
16533,révélées,révélé,ADJ,f,1.49
16536,sortante,sortant,ADJ,f,1.49
16538,subjective,subjectif,ADJ,f,1.49
16550,volatile,volatil,ADJ,f,1.49
16551,volatiles,volatil,ADJ,f,1.49
16561,avenues,avenu,ADJ,f,1.42
16566,branchée,branché,ADJ,f,1.42
