"Word","lemme","cgram","genre","nombre","freqlemlivres"
"archi-plein","archi-plein","NOM","m","s","0.07"
"archi-prudent","archi-prudent","NOM","m","s","0.07"
"archi-ringard","archi-ringard","NOM","m","s","0.07"
"archidiacre","archidiacre","NOM","m","s","0.07"
"ardin","ardin","NOM","m","s","0.07"
"ardoisière","ardoisier","NOM","f","s","0.07"
"ardéchois","ardéchois","NOM","m","","0.07"
"area","area","NOM","f","s","0.07"
"arec","arec","NOM","m","s","0.07"
"argans","argan","NOM","m","p","0.07"
"argenton","argenton","NOM","m","s","0.07"
"argon","argon","NOM","m","s","0.07"
"argonaute","argonaute","NOM","m","s","0.07"
"arianisme","arianisme","NOM","m","s","0.07"
"arien","arien","NOM","m","s","0.07"
"ariens","arien","NOM","m","p","0.07"
"ariettes","ariette","NOM","f","p","0.07"
"aristocratisme","aristocratisme","NOM","m","s","0.07"
"arithmomètre","arithmomètre","NOM","m","s","0.07"
"ariégeois","ariégeois","NOM","m","","0.07"
"armadille","armadille","NOM","f","s","0.07"
"arousal","arousal","NOM","m","s","0.07"
"arrache-clou","arrache-clou","NOM","m","s","0.07"
"arrachures","arrachure","NOM","f","p","0.07"
"arrangeur","arrangeur","NOM","m","s","0.07"
"arrangeurs","arrangeur","NOM","m","p","0.07"
"arrière-cabinets","arrière-cabinet","NOM","m","p","0.07"
"arrière-loge","arrière-loge","NOM","m","s","0.07"
"arrière-magasin","arrière-magasin","NOM","m","","0.07"
"arrière-main","arrière-main","NOM","","s","0.07"
"arrière-neveux","arrière-neveux","NOM","m","p","0.07"
"arrière-petits-neveux","arrière-petits-neveux","NOM","m","p","0.07"
"arrêt-buffet","arrêt-buffet","NOM","m","s","0.07"
"arrête-boeuf","arrête-boeuf","NOM","m","s","0.07"
"arrêts-buffet","arrêt-buffet","NOM","m","p","0.07"
"ars","ars","NOM","m","","0.07"
"arsacide","arsacide","NOM","","s","0.07"
"arthropodes","arthropode","NOM","m","p","0.07"
"article-choc","article-choc","NOM","m","s","0.07"
"artimon","artimon","NOM","m","s","0.07"
"artison","artison","NOM","m","s","0.07"
"artériectomie","artériectomie","NOM","f","s","0.07"
"artérite","artérite","NOM","f","s","0.07"
"aruspice","aruspice","NOM","m","s","0.07"
"aruspices","aruspice","NOM","m","p","0.07"
"arythmie","arythmie","NOM","f","s","0.07"
"arzels","arzel","NOM","m","p","0.07"
"aréopagite","aréopagite","NOM","m","s","0.07"
"arétin","arétin","NOM","m","s","0.07"
"ascaris","ascaris","NOM","m","","0.07"
"asdic","asdic","NOM","m","s","0.07"
"asepsie","asepsie","NOM","f","s","0.07"
"ashanti","ashanti","NOM","","s","0.07"
"ashram","ashram","NOM","m","s","0.07"
"asociabilité","asociabilité","NOM","f","s","0.07"
"aspi","aspi","NOM","","s","0.07"
"aspirateurs-traîneaux","aspirateurs-traîneaux","NOM","m","p","0.07"
"aspis","aspi","NOM","","p","0.07"
"aspre","aspre","NOM","f","s","0.07"
"assignats","assignat","NOM","m","p","0.07"
"assurance-maladie","assurance-maladie","NOM","f","s","0.07"
"assureur-conseil","assureur-conseil","NOM","m","s","0.07"
"astarté","astarté","NOM","f","s","0.07"
"astic","astic","NOM","m","s","0.07"
"asticotages","asticotage","NOM","m","p","0.07"
"astigmatisme","astigmatisme","NOM","m","s","0.07"
"astreinte","astreinte","NOM","f","s","0.07"
"astreintes","astreinte","NOM","f","p","0.07"
"astrolâtres","astrolâtre","NOM","","p","0.07"
"astronautique","astronautique","NOM","f","s","0.07"
"asturienne","asturienne","NOM","f","s","0.07"
"astéroïde","astéroïde","NOM","m","s","0.07"
"astéroïdes","astéroïde","NOM","m","p","0.07"
"ataraxie","ataraxie","NOM","f","s","0.07"
"atellanes","atellane","NOM","f","p","0.07"
"atomisé","atomisé","NOM","m","s","0.07"
"atropine","atropine","NOM","f","s","0.07"
"attardement","attardement","NOM","m","s","0.07"
"attentistes","attentiste","NOM","","p","0.07"
"attifiaux","attifiaux","NOM","m","p","0.07"
"attisement","attisement","NOM","m","s","0.07"
"attisoir","attisoir","NOM","m","s","0.07"
"attrape-couillon","attrape-couillon","NOM","m","s","0.07"
"attrape-couillons","attrape-couillon","NOM","m","p","0.07"
"attrape-mouche","attrape-mouche","NOM","m","s","0.07"
"attrape-mouches","attrape-mouche","NOM","m","p","0.07"
"atténuation","atténuation","NOM","f","s","0.07"
"atténuations","atténuation","NOM","f","p","0.07"
"aubour","aubour","NOM","m","","0.07"
"aubusson","aubusson","NOM","","s","0.07"
"audiencia","audiencia","NOM","f","s","0.07"
"aulnaie","aulnaie","NOM","f","s","0.07"
"auloffée","auloffée","NOM","f","s","0.07"
"aulos","aulos","NOM","m","","0.07"
"aumônerie","aumônerie","NOM","f","s","0.07"
"auricule","auricule","NOM","f","s","0.07"
"aurone","aurone","NOM","f","s","0.07"
"auréomycine","auréomycine","NOM","f","s","0.07"
"australopithèque","australopithèque","NOM","m","s","0.07"
"australopithèques","australopithèque","NOM","m","p","0.07"
"austro-hongrois","austro-hongrois","NOM","m","","0.07"
"autan","autan","NOM","m","s","0.07"
"autiste","autiste","NOM","","s","0.07"
"autistes","autiste","NOM","","p","0.07"
"auto-analyse","auto-analyse","NOM","f","s","0.07"
"auto-école","auto-école","NOM","f","s","0.07"
"autochenille","autochenille","NOM","f","s","0.07"
"autoconservation","autoconservation","NOM","f","s","0.07"
"autocrates","autocrate","NOM","","p","0.07"
"autocratie","autocratie","NOM","f","s","0.07"
"autocréation","autocréation","NOM","f","s","0.07"
"autodénigrement","autodénigrement","NOM","m","s","0.07"
"autogire","autogire","NOM","m","s","0.07"
"autogires","autogire","NOM","m","p","0.07"
"autolysat","autolysat","NOM","m","s","0.07"
"automoteurs","automoteur","NOM","m","p","0.07"
"autoproduit","autoproduit","NOM","m","s","0.07"
"autoradio","autoradio","NOM","m","s","0.07"
"autoradios","autoradio","NOM","m","p","0.07"
"autoritarisme","autoritarisme","NOM","m","s","0.07"
"auxerrois","auxerrois","NOM","m","","0.07"
"avalage","avalage","NOM","m","s","0.07"
"avaloires","avaloire","NOM","f","p","0.07"
"avant-avant-dernier","avant-avant-dernier","NOM","m","s","0.07"
"avant-clous","avant-clou","NOM","m","p","0.07"
"avant-corps","avant-corps","NOM","m","","0.07"
"avant-courrières","avant-courrier","NOM","f","p","0.07"
"avant-cours","avant-cour","NOM","f","p","0.07"
"avant-dîner","avant-dîner","NOM","m","","0.07"
"avant-plan","avant-plan","NOM","m","s","0.07"
"avant-port","avant-port","NOM","m","s","0.07"
"avant-printemps","avant-printemps","NOM","m","","0.07"
"avançons","avançon","NOM","m","p","0.07"
"avaricieux","avaricieux","NOM","m","","0.07"
"avelines","aveline","NOM","f","p","0.07"
"aventurines","aventurine","NOM","f","p","0.07"
"avignonnais","avignonnais","NOM","m","","0.07"
"avion-suicide","avion-suicide","NOM","m","s","0.07"
"avionnettes","avionnette","NOM","f","p","0.07"
"avitaminose","avitaminose","NOM","f","s","0.07"
"avocasseries","avocasserie","NOM","f","p","0.07"
"avrillée","avrillée","NOM","f","s","0.07"
"avunculat","avunculat","NOM","m","s","0.07"
"axiomatisation","axiomatisation","NOM","f","s","0.07"
"axolotl","axolotl","NOM","m","s","0.07"
"axolotls","axolotl","NOM","m","p","0.07"
"axonge","axonge","NOM","f","s","0.07"
"ayans","ayan","NOM","m","p","0.07"
"ayuntamiento","ayuntamiento","NOM","m","s","0.07"
"azerbaïdjanais","azerbaïdjanais","NOM","m","","0.07"
"aztèque","aztèque","NOM","","s","0.07"
"aztèques","aztèque","NOM","","p","0.07"
"aéro-club","aéro-club","NOM","m","s","0.07"
"aérobic","aérobic","NOM","m","s","0.07"
"aérobics","aérobic","NOM","m","p","0.07"
"aérodynamique","aérodynamique","NOM","f","s","0.07"
"aérodynamisme","aérodynamisme","NOM","m","s","0.07"
"aérofrein","aérofrein","NOM","m","s","0.07"
"aérofreins","aérofrein","NOM","m","p","0.07"
"aérographe","aérographe","NOM","m","s","0.07"
"aéronaute","aéronaute","NOM","","s","0.07"
"aéronautes","aéronaute","NOM","","p","0.07"
"aérotrains","aérotrain","NOM","m","p","0.07"
"aïkido","aïkido","NOM","m","s","0.07"
"babasse","babasse","NOM","","s","0.07"
"babillard","babillard","NOM","m","s","0.07"
"babiroussa","babiroussa","NOM","m","s","0.07"
"bachaghas","bachagha","NOM","m","p","0.07"
"bachi-bouzouk","bachi-bouzouk","NOM","m","s","0.07"
"background","background","NOM","m","s","0.07"
"badigeonneur","badigeonneur","NOM","m","s","0.07"
"badois","badois","NOM","m","","0.07"
"bagagiste","bagagiste","NOM","","s","0.07"
"bagagistes","bagagiste","NOM","","p","0.07"
"baillive","baillive","NOM","f","s","0.07"
"baisade","baisade","NOM","f","s","0.07"
"baisement","baisement","NOM","m","s","0.07"
"baisodrome","baisodrome","NOM","m","s","0.07"
"bajoyers","bajoyer","NOM","m","p","0.07"
"balan","balan","NOM","m","s","0.07"
"balancines","balancine","NOM","f","p","0.07"
"balandras","balandras","NOM","m","","0.07"
"balbuzard","balbuzard","NOM","m","s","0.07"
"balisage","balisage","NOM","m","s","0.07"
"ballote","ballote","NOM","f","s","0.07"
"ballottine","ballottine","NOM","f","s","0.07"
"ballottines","ballottine","NOM","f","p","0.07"
"balluchonnage","balluchonnage","NOM","m","s","0.07"
"balsamier","balsamier","NOM","m","s","0.07"
"balsamiers","balsamier","NOM","m","p","0.07"
"baluba","baluba","NOM","","s","0.07"
"baluchonnage","baluchonnage","NOM","m","s","0.07"
"balzacien","balzacien","NOM","m","s","0.07"
"balzanes","balzane","NOM","f","p","0.07"
"bambara","bambara","NOM","","s","0.07"
"bambinette","bambinette","NOM","f","s","0.07"
"bamboche","bamboche","NOM","f","s","0.07"
"banalisation","banalisation","NOM","f","s","0.07"
"bancroches","bancroche","NOM","","p","0.07"
"bandana","bandana","NOM","m","s","0.07"
"bandanas","bandana","NOM","m","p","0.07"
"banderillero","banderillero","NOM","m","s","0.07"
"banderilleros","banderillero","NOM","m","p","0.07"
"bandoline","bandoline","NOM","f","s","0.07"
"bangladais","bangladais","NOM","m","","0.07"
"bannes","banne","NOM","f","p","0.07"
"baptiseur","baptiseur","NOM","m","s","0.07"
"baptiste","baptiste","NOM","","s","0.07"
"baptistes","baptiste","NOM","","p","0.07"
"bar-mitsva","bar-mitsva","NOM","f","","0.07"
"bar-restaurant","bar-restaurant","NOM","m","s","0.07"
"baralipton","baralipton","NOM","m","s","0.07"
"barbe-de-capucin","barbe-de-capucin","NOM","f","s","0.07"
"barbotages","barbotage","NOM","m","p","0.07"
"barbotière","barbotière","NOM","f","s","0.07"
"barbotte","barbotte","NOM","f","s","0.07"
"barbottes","barbotte","NOM","f","p","0.07"
"barbouillis","barbouillis","NOM","m","","0.07"
"barbue","barbue","NOM","f","s","0.07"
"barbues","barbue","NOM","f","p","0.07"
"bardeurs","bardeur","NOM","m","p","0.07"
"baret","baret","NOM","m","s","0.07"
"bariolures","bariolure","NOM","f","p","0.07"
"baronet","baronet","NOM","m","s","0.07"
"barriste","barriste","NOM","","s","0.07"
"barrésien","barrésien","NOM","m","s","0.07"
"baryte","baryte","NOM","f","s","0.07"
"barzoï","barzoï","NOM","m","s","0.07"
"bas-empire","bas-empire","NOM","m","","0.07"
"basilicum","basilicum","NOM","m","s","0.07"
"basin","basin","NOM","m","s","0.07"
"basoche","basoche","NOM","f","s","0.07"
"bassette","bassette","NOM","f","s","0.07"
"basson","basson","NOM","m","s","0.07"
"bat-l'eau","bat-l'eau","NOM","m","s","0.07"
"bateau-pompe","bateau-pompe","NOM","m","s","0.07"
"battoires","battoire","NOM","m","p","0.07"
"batée","batée","NOM","f","s","0.07"
"bau","bau","NOM","m","s","0.07"
"baudroie","baudroie","NOM","f","s","0.07"
"baudroies","baudroie","NOM","f","p","0.07"
"baumier","baumier","NOM","m","s","0.07"
"baumiers","baumier","NOM","m","p","0.07"
"bayard","bayard","NOM","m","s","0.07"
"bazardeur","bazardeur","NOM","m","s","0.07"
"beatnik","beatnik","NOM","","s","0.07"
"beatniks","beatnik","NOM","","p","0.07"
"beaupré","beaupré","NOM","m","s","0.07"
"beauvais","beauvais","NOM","","s","0.07"
"becfigue","becfigue","NOM","m","s","0.07"
"becfigues","becfigue","NOM","m","p","0.07"
"becquet","becquet","NOM","m","s","0.07"
"becquetance","becquetance","NOM","f","s","0.07"
"becquets","becquet","NOM","m","p","0.07"
"belgicains","belgicain","NOM","m","p","0.07"
"belle-doche","belle-doche","NOM","f","s","0.07"
"belles-de-jour","belle-de-jour","NOM","f","p","0.07"
"belliciste","belliciste","NOM","","s","0.07"
"bellicistes","belliciste","NOM","","p","0.07"
"beluga","beluga","NOM","m","s","0.07"
"benedictus","benedictus","NOM","m","","0.07"
"benoîte","benoîte","NOM","f","s","0.07"
"ber","ber","NOM","m","s","0.07"
"bercelonnette","bercelonnette","NOM","f","s","0.07"
"bergamasques","bergamasque","NOM","f","p","0.07"
"bergamote","bergamote","NOM","f","s","0.07"
"berlin","berlin","NOM","","s","0.07"
"bersaglier","bersaglier","NOM","m","s","0.07"
"bersagliers","bersaglier","NOM","m","p","0.07"
"besaiguë","besaiguë","NOM","f","s","0.07"
"besant","besant","NOM","m","s","0.07"
"besants","besant","NOM","m","p","0.07"
"betteravier","betteravier","NOM","m","s","0.07"
"beurrage","beurrage","NOM","m","s","0.07"
"beurrier","beurrier","NOM","m","s","0.07"
"biaisements","biaisement","NOM","m","p","0.07"
"biberonneurs","biberonneur","NOM","m","p","0.07"
"bibliobus","bibliobus","NOM","m","","0.07"
"bibliographe","bibliographe","NOM","","s","0.07"
"bicentenaire","bicentenaire","NOM","m","s","0.07"
"bichette","bichette","NOM","f","s","0.07"
"bien-fonds","bien-fonds","NOM","m","","0.07"
"biface","biface","NOM","m","s","0.07"
"bigarreau","bigarreau","NOM","m","s","0.07"
"bigles","bigle","NOM","m","p","0.07"
"bignolle","bignolle","NOM","f","s","0.07"
"bignon","bignon","NOM","m","s","0.07"
"bignones","bignone","NOM","f","p","0.07"
"bignonias","bignonia","NOM","m","p","0.07"
"bigoudens","bigouden","NOM","","p","0.07"
"bilbergia","bilbergia","NOM","f","s","0.07"
"bilinguisme","bilinguisme","NOM","m","s","0.07"
"bill","bill","NOM","m","s","0.07"
"billettes","billette","NOM","f","p","0.07"
"billion","billion","NOM","m","s","0.07"
"billions","billion","NOM","m","p","0.07"
"bills","bill","NOM","m","p","0.07"
"binaire","binaire","NOM","f","s","0.07"
"binaires","binaire","NOM","f","p","0.07"
"binet-simon","binet-simon","NOM","m","s","0.07"
"bintje","bintje","NOM","f","s","0.07"
"bioxyde","bioxyde","NOM","m","s","0.07"
"bipolarité","bipolarité","NOM","f","s","0.07"
"bire","bire","NOM","f","s","0.07"
"bisette","bisette","NOM","f","s","0.07"
"bisexualité","bisexualité","NOM","f","s","0.07"
"bistorte","bistorte","NOM","f","s","0.07"
"bistouille","bistouille","NOM","f","s","0.07"
"bistouquette","bistouquette","NOM","f","s","0.07"
"bisulfite","bisulfite","NOM","m","s","0.07"
"bizou","bizou","NOM","m","s","0.07"
"bizut","bizut","NOM","m","s","0.07"
"bizuts","bizut","NOM","m","p","0.07"
"blablateurs","blablateur","NOM","m","p","0.07"
"black-bass","black-bass","NOM","m","","0.07"
"blaisois","blaisois","NOM","m","","0.07"
"blanchement","blanchement","NOM","m","s","0.07"
"blanchiment","blanchiment","NOM","m","s","0.07"
"blanchiments","blanchiment","NOM","m","p","0.07"
"blanchoiement","blanchoiement","NOM","m","","0.07"
"blanque","blanque","NOM","f","s","0.07"
"blennies","blennie","NOM","f","p","0.07"
"blennorragie","blennorragie","NOM","f","s","0.07"
"blocaille","blocaille","NOM","f","s","0.07"
"blocs-notes","blocs-notes","NOM","m","p","0.07"
"blondin","blondin","NOM","m","s","0.07"
"blottissement","blottissement","NOM","m","","0.07"
"bloum","bloum","NOM","m","s","0.07"
"bluets","bluet","NOM","m","p","0.07"
"blutoir","blutoir","NOM","m","s","0.07"
"blèsement","blèsement","NOM","m","s","0.07"
"boat people","boat people","NOM","m","","0.07"
"bobineau","bobineau","NOM","m","s","0.07"
"boc","boc","NOM","m","s","0.07"
"bocard","bocard","NOM","m","s","0.07"
"bodo","bodo","NOM","m","s","0.07"
"body","body","NOM","m","s","0.07"
"bogomiles","bogomile","NOM","m","p","0.07"
"boguet","boguet","NOM","m","s","0.07"
"boiseur","boiseur","NOM","m","s","0.07"
"bolge","bolge","NOM","f","s","0.07"
"bolonaise","bolonais","NOM","f","s","0.07"
"bombements","bombement","NOM","m","p","0.07"
"bombillement","bombillement","NOM","m","s","0.07"
"bonasserie","bonasserie","NOM","f","s","0.07"
"bondage","bondage","NOM","m","s","0.07"
"bondages","bondage","NOM","m","p","0.07"
"bonification","bonification","NOM","f","s","0.07"
"bonneteur","bonneteur","NOM","m","s","0.07"
"bonneteurs","bonneteur","NOM","m","p","0.07"
"bons-cadeaux","bon-cadeaux","NOM","m","p","0.07"
"bons-chrétiens","bon-chrétien","NOM","m","p","0.07"
"boogie-woogie","boogie-woogie","NOM","m","s","0.07"
"boomer","boomer","NOM","m","s","0.07"
"bootlegger","bootlegger","NOM","m","s","0.07"
"bootleggers","bootlegger","NOM","m","p","0.07"
"borax","borax","NOM","m","","0.07"
"borchtch","borchtch","NOM","m","s","0.07"
"bordelières","bordelier","NOM","f","p","0.07"
"bordes","border","NOM","f","p","0.07"
"bordille","bordille","NOM","f","s","0.07"
"borsalino","borsalino","NOM","m","s","0.07"
"bossa-nova","bossa-nova","NOM","f","s","0.07"
"bosselure","bosselure","NOM","f","s","0.07"
"bosson","bosson","NOM","m","s","0.07"
"bossons","bosson","NOM","m","p","0.07"
"botticellienne","botticellien","NOM","f","s","0.07"
"boucanerie","boucanerie","NOM","f","s","0.07"
"bouchage","bouchage","NOM","m","s","0.07"
"bouche-trou","bouche-trou","NOM","m","s","0.07"
"bouche-trous","bouche-trou","NOM","m","p","0.07"
"bouche-à-oreille","bouche-à-oreille","NOM","m","s","0.07"
"bouchoteurs","bouchoteur","NOM","m","p","0.07"
"bouchure","bouchure","NOM","f","s","0.07"
"boueur","boueur","NOM","m","s","0.07"
"bouffant","bouffant","NOM","m","s","0.07"
"bouffettes","bouffette","NOM","f","p","0.07"
"bouftance","bouftance","NOM","f","s","0.07"
"boukha","boukha","NOM","f","s","0.07"
"boulangisme","boulangisme","NOM","m","s","0.07"
"boulants","boulant","NOM","m","p","0.07"
"boulevardier","boulevardier","NOM","m","s","0.07"
"boulevardiers","boulevardier","NOM","m","p","0.07"
"boulgour","boulgour","NOM","m","s","0.07"
"boulimique","boulimique","NOM","","s","0.07"
"boulimiques","boulimique","NOM","","p","0.07"
"bouline","bouline","NOM","f","s","0.07"
"boulines","bouline","NOM","f","p","0.07"
"boulins","boulin","NOM","m","p","0.07"
"boulodrome","boulodrome","NOM","m","s","0.07"
"boulonnerie","boulonnerie","NOM","f","s","0.07"
"bouniouls","bounioul","NOM","m","p","0.07"
"bouquinage","bouquinage","NOM","m","s","0.07"
"bourdalous","bourdalou","NOM","m","p","0.07"
"bourdillon","bourdillon","NOM","m","s","0.07"
"bourgeoisisme","bourgeoisisme","NOM","m","s","0.07"
"bourgueil","bourgueil","NOM","m","s","0.07"
"bourgues","bourgue","NOM","m","p","0.07"
"bouriates","bouriate","NOM","","p","0.07"
"bourrache","bourrache","NOM","f","s","0.07"
"bourre-pif","bourre-pif","NOM","m","s","0.07"
"boursicot","boursicot","NOM","m","s","0.07"
"boursicotage","boursicotage","NOM","m","s","0.07"
"boursouflement","boursouflement","NOM","m","s","0.07"
"bousards","bousard","NOM","m","p","0.07"
"boustifailleuse","boustifailleur","NOM","f","s","0.07"
"bout-rimé","bout-rimé","NOM","m","s","0.07"
"boutargue","boutargue","NOM","f","s","0.07"
"bouteur","bouteur","NOM","m","s","0.07"
"bouteurs","bouteur","NOM","m","p","0.07"
"boutisses","boutisse","NOM","f","p","0.07"
"bouts-rimés","bout-rimé","NOM","m","p","0.07"
